asn,google_total_hits,facebook_total_hits,wikipedia_total_hits,imgur_total_hits,youtube_total_hits,total_hits
55254,0,2,15,0,0,17
55256,81,1,0,0,2,84
55286,142,14,45,32,99,332
553,9188,32,478,5,678,10381
55308,1,0,0,0,0,1
55309,935,2,17,7,18,979
5532,1297,123,15,3,7,1445
55322,1726,14,238,14,24,2016
55333,288,142,0,4,6,440
55341,1510,763,842,60,469,3644
55352,8585,3976,4698,415,3095,20769
55353,744,185,211,10,71,1221
55355,1111,9,47,5,12,1184
55380,502,2,0,0,11,515
55381,0,0,0,0,16,16
55382,409,3,0,0,11,423
55387,2,1,0,4,0,7
55391,0,0,0,0,0,0
55392,1526,415,288,33,1318,3580
55403,0,20,4,4,0,28
55410,1208,1094,482,50,52,2886
55415,285,77,141,16,73,592
55423,2395,1173,169,25,573,4335
55427,0,0,0,0,0,0
55430,8610,6055,1211,927,8288,25091
55441,946,152,59,20,104,1281
55461,8,4,4,0,0,16
5547,0,0,0,0,0,0
55476,0,0,4,0,1,5
55482,310,292,19,1,16,638
5550,0,0,0,0,0,0
55507,220,67,49,5,12,353
5553,0,1,11,0,0,12
55536,8,9,0,0,0,17
5555,72,0,0,7,1,80
55577,5,1678,80,239,0,2002
55586,166,0,0,0,0,166
55615,5,0,0,0,0,5
55618,6,0,0,0,0,6
5563,0,0,4,0,0,4
55636,24,116,129,12,0,281
55644,4986,487,92,321,2202,8088
55649,1588,3,0,24,40,1655
55652,767,31,118,9,63,988
55653,666,103,126,11,82,988
55664,286,199,35,1,253,774
55665,1273,135,73,9,440,1930
55666,3702,763,357,20,817,5659
55670,660,74,82,1,279,1096
55672,8,6,0,0,0,14
55685,1942,425,6,24,597,2994
55687,258,175,0,0,137,570
55699,4071,1015,0,88,1613,6787
557,0,0,414,0,0,414
55701,1351,82,254,4,249,1940
55720,120,199,42,9,1,371
5576,312,2,16,1,2,333
55769,1600,383,257,5,410,2655
5577,651,16,22,0,2,691
5578,0,0,733,2,13,748
55799,72,2,0,3,30,107
5580,6,1,0,0,0,7
55821,7857,237,1206,22,688,10010
55824,54,1183,168,41,0,1446
55832,2524,425,127,50,125,3251
55836,10379,82813,1110,10546,9553,114401
55839,308,163,258,26,183,938
55862,3117,918,1349,95,736,6215
55879,1694,588,461,68,356,3167
5588,977,0,885,10,191,2063
559,25,0,18,0,233,276
55900,525,0,0,0,209,734
55933,501,13,0,6,40,560
55947,1838,1449,958,129,797,5171
55958,2,0,0,0,0,2
55967,17,0,0,1,0,18
55990,3394,0,80,67,9,3550
55992,817,0,0,1,8,826
5602,9871,1018,815,27,1112,12843
5603,31436,370,2766,70,2581,37223
56040,4835,1596,551,63,3390,10435
56041,5181,427,190,9,499,6306
56042,1830,113,45,1,31,2020
56044,2,46,10,0,6,64
56046,6074,351,171,10,713,7319
56047,31,0,17,0,35,83
56048,1448,382,252,0,36,2118
56050,0,2,51,0,0,53
5606,4416,94,769,23,375,5677
56067,702,224,0,2,234,1162
5607,1015,0,385,1,579,1980
56099,5303,138,1082,60,1113,7696
5610,953,0,1296,1,675,2925
56120,288,150,6,14,328,786
56132,1164,47,0,0,217,1428
56141,859,3,2,1,19,884
56146,566,0,44,1,97,708
56149,8,0,0,0,0,8
56155,170,0,0,0,0,170
5617,18,0,2917,6,424,3365
56209,2955,1340,950,218,1040,6503
56224,288,291,141,38,219,977
56233,686,10,2,1,81,780
56234,328,118,15,0,128,589
56239,911,426,62,16,461,1876
56241,339,6,62,0,6,413
56242,1480,242,274,7,686,2689
56245,261,1,0,0,1,263
56246,976,198,141,4,333,1652
56255,252,50,112,9,30,453
5626,0,0,2,1,15,18
56260,205,14,100,1,13,333
56262,1600,94,587,50,678,3009
56268,0,580,238,28,0,846
56272,0,161,160,10,0,331
56300,8052,2292,572,358,3137,14411
56309,1,4,0,0,0,5
56329,0,0,0,0,0,0
56344,0,0,40,0,0,40
56349,0,0,0,0,0,0
56376,1180,4,184,8,93,1469
56391,0,0,98,0,0,98
56420,0,14,99,0,0,113
56426,0,2,33,0,0,35
56427,0,0,0,0,11,11
5645,9189,358,567,75,2583,12772
56450,0,0,9,0,16,25
56456,0,0,183,0,0,183
56468,590,3,9,0,36,638
56472,565,0,24,0,130,719
56476,0,1,13,0,0,14
56478,0,0,80,1,1,82
56497,69,0,236,3,27,335
56498,90,1,144,0,10,245
5650,56927,2302,5353,364,13297,78243
5653,634,12,0,1,2,649
56534,0,163,0,0,0,163
56535,0,0,0,0,0,0
56541,0,1,0,1,0,2
56546,19,0,0,0,8,27
56550,1552,43,91,8,303,1997
56566,0,0,23,0,0,23
56595,0,0,0,0,0,0
56606,0,0,0,0,6,6
5661,0,0,0,0,0,0
56624,0,0,13,0,0,13
56630,28,5,9,0,0,42
56642,0,0,0,0,2,2
56655,0,1,13,0,0,14
56656,0,0,0,0,0,0
56664,0,31,94,0,0,125
56665,2310,4,267,3,94,2678
56681,11,1,0,0,0,12
56689,258,28,38,0,0,324
56690,0,1,0,0,0,1
56694,0,7,0,3,0,10
56724,0,9,63,0,0,72
56800,0,0,8,0,0,8
56816,0,0,0,0,1,1
56821,0,0,0,0,22,22
56828,532,0,0,0,0,532
56833,0,0,319,0,207,526
56843,0,0,0,0,22,22
56844,1,0,0,0,1,2
56874,0,41,11,0,4,56
56882,0,0,0,0,19,19
5690,0,6,0,0,0,6
56911,2707,99,463,8,817,4094
56912,267,0,2,0,5,274
56926,0,0,13,0,1,14
56933,0,0,0,0,0,0
57044,13,1,21,0,0,35
57069,0,0,62,0,1,63
5707,0,0,0,0,0,0
57074,0,0,29,0,5,34
57084,1342,34,158,1,414,1949
57111,447,7,2,0,84,540
57112,0,0,80,0,0,80
57131,1279,7,33,1,49,1369
57141,114,0,6,0,1,121
57154,0,0,68,0,0,68
57169,0,0,8,0,0,8
57172,0,0,73,0,0,73
57184,89,0,0,0,2,91
5719,0,0,0,0,0,0
57214,0,1,4,0,0,5
57223,1313,22,306,21,483,2145
5723,283,0,0,0,2,285
57248,0,0,4,5,0,9
57269,717,37,0,0,93,847
57279,0,0,64,1,36,101
57286,0,0,0,0,8,8
57287,0,0,0,0,0,0
57288,0,0,0,1,0,1
57294,16,0,0,0,0,16
57300,564,15,158,1,86,824
57333,0,8,26,0,0,34
57334,0,12,38,0,0,50
57344,78,0,292,0,345,715
57353,1710,1,390,5,51,2157
57370,0,0,36,0,670,706
5738,476,0,424,2,0,902
57389,0,0,0,0,0,0
57393,0,113,71,6,0,190
57399,0,0,9,0,22,31
5742,1118,38,60,31,544,1791
57421,0,23,11,1,0,35
57446,721,9,45,2,126,903
57469,1211,21,52,0,313,1597
57472,0,0,0,0,0,0
57476,0,0,0,0,0,0
57547,0,0,71,1,0,72
57558,684,5,26,19,232,966
57564,0,0,2,0,0,2
57566,0,0,6,0,0,6
57571,183,2,32,0,0,217
5758,0,0,0,0,0,0
5760,0,5,430,1,0,436
57606,0,0,0,0,0,0
57630,749,6,156,9,41,961
57634,16,0,63,0,16,95
57679,0,5,0,0,0,5
5769,13752,2833,2272,5,8790,27652
577,84712,776,4156,126,19003,108773
57705,0,0,24,5,46,75
57716,0,0,2,0,0,2
57722,734,15,0,4,315,1068
57728,73,0,82,2,8,165
57746,100,1,6,0,3,110
57760,0,0,2,0,0,2
5778,4814,17,89,9,307,5236
57791,1778,461,171,30,1017,3457
57794,0,0,13,6,83,102
57795,0,0,103,0,0,103
57809,28,0,77,0,1,106
57815,18,0,0,0,2,20
5783,279,0,0,0,0,279
57846,367,5,207,0,15,594
57873,341,40,11,0,90,482
57888,0,0,72,0,0,72
57889,0,0,0,0,0,0
57893,0,8,78,0,0,86
57904,0,0,11,0,1,12
57910,0,0,0,0,0,0
57963,847,11,31,0,261,1150
57970,0,0,2,0,2,4
58002,0,0,9,0,0,9
58022,1107,17,206,11,113,1454
58044,0,0,101,0,0,101
58046,82,0,0,0,0,82
58061,0,0,0,0,0,0
58065,563,39,4,8,118,732
58073,0,0,0,0,0,0
58075,0,0,9,0,0,9
58079,0,0,13,0,50,63
58088,102,1,4,0,7,114
58098,0,0,0,0,0,0
58128,42,0,0,1,5,48
58130,0,0,6,1,0,7
58134,0,0,6,0,0,6
58150,294,0,15,1,69,379
58219,0,1,2,1,0,4
58220,0,0,0,0,0,0
58243,1200,23,43,0,118,1384
58253,160,5,20,0,14,199
58264,735,11,110,7,87,950
58269,92,1,2,0,5,100
58285,0,152,79,0,0,231
58328,0,0,46,6,0,52
58350,0,0,8,0,0,8
58369,953,140,0,4,234,1331
58375,12,4,0,0,1,17
58376,181,22,0,0,4,207
58387,1,1,8,0,0,10
58392,158,9,74,0,3,244
58396,191,32,0,0,39,262
58405,237,15,142,0,47,441
58411,758,2,8,21,3,792
58424,2432,10,561,7,139,3149
58453,0,0,51,0,0,51
58461,3591,260,4,3,25,3883
58466,2425,47,82,13,127,2694
58474,480,107,97,1,139,824
58477,1009,172,298,16,206,1701
58482,1601,311,353,12,397,2674
58485,288,223,144,24,241,920
58495,3049,1073,823,45,1776,6766
58504,0,41,2,0,0,43
58507,833,209,0,28,373,1443
58519,967,1,0,0,1,969
58521,355,220,9,13,4,601
58543,900,28,4,0,0,932
58553,287,74,8,8,111,488
58558,455,33,208,1,56,753
58563,1464,125,0,0,0,1589
58593,468,9,0,0,0,477
58594,465,131,413,23,35,1067
58640,32,20,91,5,1,149
58647,407,0,0,0,6,413
58648,0,0,0,0,0,0
58650,1,0,0,0,257,258
58659,4769,2214,2195,251,1517,10946
58678,9977,5377,5255,543,4473,25625
58757,601,2,4,1,36,644
58763,249,70,127,6,34,486
58812,0,0,0,0,0,0
58819,142,0,0,0,1,143
58820,259,63,2,2,143,469
58821,771,111,236,11,222,1351
58879,22,0,0,0,0,22
58898,2,865,348,72,0,1287
589,0,0,0,0,0,0
58906,4,6,9,0,0,19
58914,286,212,87,37,225,847
58930,279,123,4,2,1,409
58955,35,21,0,0,31,87
58963,286,202,144,21,124,777
58966,2107,909,994,97,862,4969
58967,140,30,53,8,129,360
58969,0,1045,353,137,0,1535
58971,5,147,55,22,0,229
59,0,0,0,0,0,0
59043,380,0,0,13,0,393
59045,279,1,0,17,13,310
59050,5,2,0,0,0,7
59108,8,131,0,6,59,204
59127,2,0,0,0,112,114
59139,534,73,184,20,217,1028
59148,329,0,0,0,12,341
59149,2,1,0,0,0,3
59150,288,189,144,24,233,878
59151,157,10,0,0,50,217
59155,288,75,136,4,110,613
59159,55,0,0,0,0,55
59162,65,5,0,0,1,71
59164,1878,959,646,102,767,4352
59165,794,331,262,21,129,1537
59179,0,139,76,3,0,218
59185,379,211,338,17,93,1038
59253,2307,552,6,64,546,3475
59273,106,12,0,4,19,141
59276,241,6,144,1,21,413
59278,510,30,0,2,65,607
59279,288,52,108,2,124,574
59282,847,220,280,9,348,1704
59322,587,1,4,0,27,619
59349,17,5,0,0,0,22
59466,0,0,164,6,283,453
59477,0,0,0,0,1,1
59478,0,0,8,0,0,8
59479,0,0,6,0,0,6
59504,167,2,0,0,0,169
59584,0,4,2,0,0,6
59665,0,8,99,0,0,107
59675,53,0,6,0,1,60
59693,0,31,0,0,0,31
59702,2979,22,82,6,730,3819
59711,0,0,0,0,0,0
59713,0,11,0,0,0,11
59729,0,0,0,0,0,0
59763,0,0,53,0,53,106
59766,2349,74,248,7,214,2892
59770,2,0,0,0,1,3
59784,478,1,17,0,52,548
59790,156,1,11,0,0,168
59793,0,65,135,0,0,200
59847,1,0,8,3,62,74
59862,800,3,8,7,17,835
59890,0,0,0,1,57,58
59913,581,25,188,2,297,1093
59919,1796,3,157,3,57,2016
59921,399,1,6,2,197,605
59959,0,0,0,0,1,1
59970,0,0,75,0,0,75
600,0,0,0,0,0,0
60016,1,0,2,0,120,123
60017,103,5,4,0,39,151
60020,164,0,56,3,23,246
60032,236,0,13,0,0,249
60042,0,0,15,0,0,15
60068,1529,405,4,51,283,2272
60111,2308,40,191,14,415,2968
60144,0,0,0,0,0,0
60155,248,14,46,0,84,392
60168,0,0,13,0,195,208
60182,0,0,2,0,27,29
60187,0,0,0,0,0,0
60202,0,0,2,0,0,2
60213,569,10,26,0,123,728
60214,58,0,0,0,1,59
60257,0,0,2,0,0,2
60278,58,0,0,0,2,60
60294,1733,76,255,1,907,2972
60296,0,0,0,0,0,0
60304,0,0,94,0,83,177
60325,0,0,0,3,29,32
60352,233,6,4,1,28,272
60367,278,0,288,0,32,598
60388,0,12,4,0,0,16
60397,23,0,0,0,0,23
60404,0,0,0,0,0,0
60409,852,23,157,23,441,1496
60441,0,0,138,0,212,350
60447,0,0,80,0,102,182
60451,351,2,224,13,27,617
60453,1171,22,332,7,169,1701
60458,0,0,6,3,13,22
60471,0,0,0,23,125,148
60496,0,1,0,0,0,1
60501,1153,10,177,4,88,1432
60522,1441,2,113,1,27,1584
60529,0,0,0,0,1,1
60530,170,3,28,3,49,253
60551,0,0,4,0,0,4
60558,0,0,2,0,0,2
60559,208,4,0,0,58,270
6056,0,0,0,0,0,0
6057,7488,3566,2029,223,1945,15251
60582,350,14,4,7,69,444
6059,554,4,0,1,26,585
60592,0,0,0,0,1,1
606,267,0,0,0,16,283
60609,0,0,6,0,0,6
60656,0,0,2,1,172,175
60715,0,0,0,0,0,0
60725,297,196,76,1,36,606
60740,0,0,2,0,0,2
60747,0,10,15,0,0,25
60770,58,0,0,0,13,71
60781,0,0,363,0,0,363
60783,178,1,19,1,16,215
6079,18540,190,5362,230,8162,32484
60798,343,2,67,1,7,420
60804,0,0,2,24,27,53
60822,1433,94,157,10,195,1889
60829,0,0,2,0,0,2
60857,120,0,0,0,84,204
60876,0,0,207,0,0,207
60907,377,2,275,3,101,758
60909,249,2,22,0,53,326
60919,0,6,29,0,0,35
60989,768,28,56,5,132,989
61000,537,6,19,1,23,586
61003,356,27,2,19,245,649
61006,228,0,90,4,10,332
61046,0,0,0,1,0,1
6106,0,0,0,0,0,0
61071,0,0,14,0,80,94
611,444,5,0,0,4,453
61109,0,0,0,0,13,13
6111,0,0,0,0,0,0
6112,0,0,0,0,0,0
61124,0,0,0,0,0,0
61139,19,0,13,0,80,112
61145,312,3,0,2,39,356
61174,0,0,0,0,216,216
61204,8,0,0,0,1,9
6122,0,0,0,0,0,0
61244,554,1,195,0,5,755
61272,0,0,0,0,0,0
61275,4232,29,192,14,808,5275
6128,3543,80,13962,251,37,17873
61296,0,0,0,0,0,0
61315,0,0,113,0,0,113
61317,1454,41,49,103,304,1951
61344,0,1,31,0,0,32
61382,0,1,11,0,0,12
61429,0,0,116,0,0,116
61437,0,0,18,0,23,41
61449,246,18,250,0,5,519
61452,194,61,76,4,23,358
61456,162,87,144,17,42,452
61460,370,162,11,10,113,666
61466,1544,462,318,53,372,2749
61470,153,96,81,11,13,354
61481,268,98,0,10,11,387
61487,303,99,276,0,21,699
61490,405,59,0,12,142,618
61493,139,105,288,1,11,544
61500,99,53,0,10,17,179
61503,239,79,11,20,73,422
61508,96,43,257,1,4,401
61509,225,44,144,7,22,442
61512,796,25,287,16,246,1370
61514,96,13,2,0,6,117
61519,141,58,144,4,32,379
61523,113,63,144,4,21,345
61568,64,20,0,0,0,84
6157,3,0,0,0,0,3
61578,86,0,0,1,6,93
61581,15,3,141,0,0,159
61582,256,113,0,19,146,534
61583,597,91,0,9,140,837
61584,615,0,139,4,63,821
61585,19,0,0,4,0,23
61587,288,10,0,14,103,415
61588,1956,9,271,8,242,2486
61590,646,2,0,1,3,652
61591,589,164,139,55,267,1214
61595,625,5,0,14,145,789
61597,196,7,0,0,10,213
61632,1183,14,148,20,263,1628
61633,597,6,0,11,142,756
61636,784,6,144,5,98,1037
61637,435,6,0,8,132,581
61638,502,4,144,17,199,866
61639,461,1,282,1,48,793
61641,522,3,0,0,9,534
61642,400,7,0,12,49,468
61646,441,7,141,0,27,616
61648,940,2,271,1,52,1266
61649,1271,25,0,32,418,1746
61650,545,18,144,17,137,861
61653,432,7,9,1,21,470
61657,573,14,0,23,198,808
61659,364,10,152,24,113,663
61660,387,99,139,50,120,795
61662,474,8,0,1,157,640
61663,810,34,144,11,48,1047
61665,290,52,0,24,85,451
61666,1843,41,296,36,304,2520
61667,356,2,0,8,5,371
61668,328,13,141,16,71,569
6167,15248,628,766,33,2355,19030
61670,211,44,0,14,24,293
61671,480,21,285,14,115,915
61672,555,7,285,5,84,936
61673,569,1,143,0,4,717
61677,586,1,0,9,60,656
61678,38,0,144,0,0,182
61680,162,5,0,1,51,219
61681,553,10,0,13,200,776
61686,320,3,0,1,11,335
61689,742,18,0,27,185,972
61691,59,1,144,0,4,208
61694,1075,1,149,10,170,1405
61696,665,10,144,3,47,869
61697,249,30,0,14,68,361
61698,225,18,283,4,32,562
61699,403,5,282,13,81,784
61700,685,7,141,4,102,939
61704,210,6,0,7,112,335
61705,262,28,137,8,73,508
61706,278,25,0,2,85,390
61707,313,6,0,0,81,400
61708,627,10,0,11,213,861
61709,631,6,428,15,359,1439
61710,309,1,0,0,8,318
61711,476,19,0,17,209,721
61712,435,8,144,5,131,723
61713,408,0,144,2,11,565
61714,237,23,4,1,7,272
61716,406,6,0,11,11,434
61717,1164,21,0,5,153,1343
61718,378,1,0,0,16,395
61722,128,28,0,16,63,235
61723,434,26,0,14,93,567
61724,330,1,0,0,1,332
61725,353,8,0,1,38,400
61728,327,8,0,8,76,419
61729,451,5,144,7,104,711
61730,725,41,428,12,186,1392
61731,226,61,141,11,81,520
61732,726,7,0,11,57,801
61738,260,7,127,8,25,427
61741,934,25,143,11,165,1278
61743,451,4,141,0,61,657
61744,260,57,248,12,115,692
61748,1175,1,0,5,119,1300
61751,653,190,416,43,339,1641
61752,72,0,0,0,2,74
61753,813,3,184,13,177,1190
61754,873,2,0,5,58,938
61755,542,3,286,26,120,977
61756,594,15,0,9,138,756
61759,318,1,0,0,26,345
61761,414,77,190,47,154,882
61762,434,3,0,1,53,491
61763,405,1,0,1,2,409
61764,290,14,24,0,11,339
61765,538,3,183,1,26,751
61766,469,6,0,4,5,484
61768,723,21,284,22,397,1447
61772,1324,22,569,26,426,2367
61773,714,8,358,9,114,1203
61775,568,0,0,8,109,685
61782,510,1,96,13,79,699
61784,791,10,144,15,190,1150
61785,585,11,212,9,32,849
61787,285,0,0,2,4,291
61792,838,55,227,51,400,1571
61793,233,7,102,1,58,401
61794,660,10,144,4,120,938
61795,118,4,284,1,2,409
61796,517,1,8,0,8,534
61797,1115,75,141,20,163,1514
61798,117,3,0,4,4,128
61799,321,0,0,0,13,334
61800,424,5,0,3,14,446
61802,458,6,157,3,34,658
61805,1099,7,0,21,245,1372
61806,145,14,35,1,163,358
6181,17383,194,1560,110,3443,22690
61810,413,1,139,5,35,593
61811,755,91,353,24,197,1420
61816,395,2,12,4,32,445
61818,383,9,131,2,131,656
61819,455,9,145,23,92,724
61821,352,2,13,0,21,388
61822,648,10,203,19,128,1008
61823,318,15,0,3,110,446
61824,472,50,235,3,38,798
61826,281,39,44,2,19,385
61827,195,11,0,4,3,213
61828,341,12,119,8,85,565
61830,315,0,284,0,10,609
61834,791,1,254,9,118,1173
61836,179,48,0,20,52,299
61839,453,1,141,0,19,614
61844,301,5,144,0,59,509
61847,476,1,144,7,5,633
61849,61,1,286,0,0,348
61851,137,0,244,0,6,387
61853,446,1,0,0,24,471
61855,445,3,0,8,81,537
61856,525,10,287,22,123,967
61857,100,0,0,0,2,102
61858,483,4,136,3,38,664
61862,110,0,44,0,8,162
61863,539,7,0,8,76,630
61864,451,1,255,9,3,719
61865,99,0,0,0,3,102
61868,228,1,0,1,14,244
61869,423,49,144,5,121,742
61870,850,6,0,2,24,882
61872,544,8,378,2,134,1066
61874,543,1,0,3,79,626
61878,1079,14,428,39,237,1797
61885,578,4,143,6,120,851
61886,190,12,4,0,46,252
61889,1418,20,538,2,118,2096
61890,386,19,77,5,90,577
61893,2144,78,0,44,799,3065
61895,1601,17,143,13,128,1902
61897,120,11,0,6,31,168
61900,989,2,0,10,107,1108
61901,886,30,141,22,556,1635
61902,1070,12,285,1,102,1470
61904,537,6,0,0,14,557
61906,687,5,0,12,103,807
61908,750,112,0,76,145,1083
61910,842,1,0,5,18,866
61912,346,3,147,0,19,515
61914,889,27,0,23,534,1473
61915,370,0,0,1,29,400
61917,973,10,0,1,47,1031
61918,768,14,144,27,279,1232
61919,458,2,241,5,124,830
6192,1307,3,0,0,78,1388
61920,1264,2,395,9,84,1754
61922,488,2,278,8,83,859
61923,998,53,428,51,577,2107
61924,1,0,0,0,0,1
61928,0,0,12,0,0,12
61929,550,14,335,8,176,1083
61930,176,0,287,0,12,475
61931,694,1,0,18,45,758
61932,160,1,10,1,2,174
61934,1275,11,370,8,190,1854
61935,114,0,139,0,16,269
61936,808,12,48,12,103,983
61937,1038,1,368,4,295,1706
61938,431,2,323,1,13,770
61939,874,47,287,7,85,1300
61940,1206,12,280,7,90,1595
61941,882,30,421,49,413,1795
61942,1542,12,254,26,251,2085
61945,805,3,349,0,83,1240
61948,254,3,2,3,20,282
61949,491,128,0,26,191,836
61951,65,6,0,3,11,85
61979,0,0,0,0,0,0
62,328,1,0,1,1,331
6200,0,0,0,0,0,0
62000,8,0,0,1,0,9
62007,753,12,130,2,101,998
62009,203,4,67,0,29,303
62015,0,0,123,0,1,124
62023,269,0,153,0,1,423
62038,700,0,4,0,61,765
62044,152,1,2,0,3,158
62059,1046,149,83,9,415,1702
62064,0,0,0,1,0,1
62099,0,0,15,1,0,16
62105,0,0,0,0,0,0
62106,0,0,8,0,33,41
62129,778,34,13,0,175,1000
62142,0,0,11,0,0,11
62166,992,4,13,0,41,1050
62178,0,0,111,0,0,111
62183,1134,249,286,0,236,1905
62208,8,0,0,0,0,8
62225,1204,6,45,14,97,1366
62235,0,0,6,0,66,72
62240,24,0,15,8,9,56
62275,471,1,35,1,29,537
62319,316,215,71,0,16,618
62323,0,0,4,0,19,23
6233,239,1,0,1,88,329
62336,2734,5,631,0,188,3558
62343,62,0,22,0,75,159
62351,30,0,4,0,1,35
62352,8,0,0,0,9,17
62365,1348,4,121,0,50,1523
62386,0,0,0,0,59,59
62455,431,61,6,1,167,666
62476,36,0,19,0,58,113
62482,0,0,0,0,0,0
6250,226,2,12,6,42,288
62511,380,3,8,0,118,509
62514,859,20,301,1,279,1460
62523,0,0,286,1,0,287
62544,0,0,0,0,0,0
62563,106,22,0,26,130,284
62585,2,0,0,0,0,2
62618,0,0,0,0,0,0
62622,0,0,0,0,0,0
6263,0,0,0,0,0,0
62637,0,0,0,1,0,1
62640,0,0,0,0,0,0
62642,568,13,2,12,39,634
62643,0,0,0,0,0,0
62646,0,0,0,0,0,0
62648,0,0,0,0,0,0
62658,0,0,0,0,0,0
62674,0,0,0,0,0,0
62684,0,0,0,0,0,0
62724,0,0,0,0,0,0
62727,0,0,0,0,0,0
62738,0,0,0,0,0,0
62759,0,0,0,0,0,0
62798,0,0,0,0,0,0
6280,2350,3,156,0,112,2621
62802,0,0,0,0,0,0
62809,726,24,139,18,144,1051
62814,978,2,6,2,375,1363
62825,0,0,0,0,0,0
62845,397,2,97,0,37,533
62874,5,0,0,1,1,7
62880,1461,26,370,34,581,2472
62886,0,0,0,0,0,0
62887,50,0,0,0,2,52
62904,0,0,0,16,0,16
62915,580,79,155,14,494,1322
62943,0,0,0,0,0,0
62969,1092,6,0,1,211,1310
63,0,0,0,0,0,0
6300,0,0,0,0,0,0
63010,0,0,0,0,0,0
63018,33,5,97,22,2,159
63023,314,80,28,51,254,727
